Block Name,Point ID,cauchy_strain_0,cauchy_strain_1,cauchy_strain_2,cauchy_strain_3,cauchy_stress_0,cauchy_stress_1,cauchy_stress_2,cauchy_stress_3,displacement_0,displacement_1,displacement_2,displacement_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,stress_xy
step02_gravity_refstate-mantle.xmf,23,3.13201e-06,1.53519e-06,0,-1.39849e-07,-1.56675e+09,-1.56696e+09,-1.56717e+09,-18690.8,0.00580809,0.00814083,0,0.0100003,-38137.8,-54482.3,-0,66504.2,18690.8
step02_gravity_refstate-mantle.xmf,24,3.54373e-06,1.65275e-06,0,-6.48723e-07,-1.59884e+09,-1.59909e+09,-1.59931e+09,-86701.8,0.0318437,0.00716811,0,0.0326405,-30504.4,-55476.6,-0,63310.1,86701.8
step02_gravity_refstate-mantle.xmf,25,4.24296e-06,1.84767e-06,0,-6.80818e-07,-1.65833e+09,-1.65865e+09,-1.65889e+09,-90991.3,0.0531451,0.00489339,0,0.0533699,-25738.1,-57319.3,-0,62832.7,90991.3
step02_gravity_refstate-mantle.xmf,26,3.37998e-06,1.61125e-06,0,-5.6016e-07,-1.58724e+09,-1.58748e+09,-1.58769e+09,-74865.4,0.0256567,0.00752909,0,0.0267386,-32155.7,-55117.2,-0,63811.4,74865.4
step02_gravity_refstate-mantle.xmf,27,3.25886e-06,1.5721e-06,0,-4.20145e-07,-1.5742e+09,-1.57442e+09,-1.57463e+09,-56152.3,0.0180353,0.00796185,0,0.0197145,-34329.1,-54713.3,-0,64591.3,56152.3
step02_gravity_refstate-mantle.xmf,28,2.92929e-06,1.60133e-06,0,-6.17592e-10,-1.53065e+09,-1.53083e+09,-1.53104e+09,-82.5411,-5.05226e-19,0.00987297,-0,0.00987297,-40000,-53365.9,-0,66692.8,82.5411
step02_gravity_refstate-mantle.xmf,29,3.44568e-06,1.78495e-06,0,-8.47533e-07,-1.57287e+09,-1.5731e+09,-1.57333e+09,-113273,0.034832,0.00880013,0,0.0359265,-29258.6,-54674.2,-0,62010.8,113273
step02_gravity_refstate-mantle.xmf,30,3.6893e-06,1.83104e-06,0,-8.95438e-07,-1.59471e+09,-1.59496e+09,-1.5952e+09,-119675,0.0415415,0.00798469,0,0.0423019,-27747.1,-55350.5,-0,61915.9,119675
step02_gravity_refstate-mantle.xmf,31,3.91409e-06,1.92946e-06,0,-9.60751e-07,-1.61014e+09,-1.61041e+09,-1.61067e+09,-128404,0.0486121,0.00759224,0,0.0492014,-26147.8,-55829,-0,61648.9,128404
step02_gravity_refstate-mantle.xmf,32,4.51016e-06,1.86365e-06,0,-3.82407e-07,-1.70153e+09,-1.70188e+09,-1.70213e+09,-51108.7,0.0577709,0.00252812,0,0.0578262,-25058.7,-58655.6,-0,63784.2,51108.7
step02_gravity_refstate-mantle.xmf,33,4.46803e-06,1.82556e-06,0,9.03038e-09,-1.74506e+09,-1.74541e+09,-1.74566e+09,1206.91,0.0547432,-3.79016e-20,0,0.0547432,-25857.2,-60000,-0,65334.5,1206.91
step02_gravity_refstate-mantle.xmf,34,3.20569e-06,1.76519e-06,0,-7.77912e-07,-1.54872e+09,-1.54891e+09,-1.54914e+09,-103968,0.0282745,0.00975794,0,0.029911,-30824.3,-53926.3,-0,62114.3,103968
step02_gravity_refstate-mantle.xmf,35,2.96673e-06,1.62355e-06,0,-3.15275e-07,-1.53348e+09,-1.53366e+09,-1.53388e+09,-42136.5,0.0109202,0.00984128,0,0.0147004,-36296.4,-53453.8,-0,64612.2,42136.5
step02_gravity_refstate-mantle.xmf,36,2.72683e-06,1.6943e-06,0,-1.74987e-07,-1.49614e+09,-1.49628e+09,-1.49651e+09,-23387,0.00505592,0.0116656,0,0.0127141,-38139.4,-52298.9,-0,64728.6,23387
step02_gravity_refstate-mantle.xmf,37,4.15519e-06,2.04462e-06,0,-9.95308e-07,-1.62578e+09,-1.62606e+09,-1.62633e+09,-133023,0.0555785,0.00716989,0,0.0560391,-24689.6,-56313.8,-0,61488.4,133023
step02_gravity_refstate-mantle.xmf,38,4.43851e-06,1.96767e-06,0,-7.08595e-07,-1.66512e+09,-1.66545e+09,-1.66571e+09,-94703.7,0.0591296,0.00480712,0,0.0593247,-24437.7,-57530.7,-0,62505.8,94703.7
step02_gravity_refstate-mantle.xmf,39,2.9731e-06,1.74745e-06,0,-6.5587e-07,-1.52572e+09,-1.52588e+09,-1.52612e+09,-87657,0.0215038,0.0106503,0,0.0239967,-32647,-53214.4,-0,62430.7,87657
step02_gravity_refstate-mantle.xmf,40,2.7673e-06,1.76324e-06,0,-5.23222e-07,-1.49751e+09,-1.49764e+09,-1.49788e+09,-69928.6,0.0151334,0.0119013,0,0.0192525,-34466.1,-52341.6,-0,62670.2,69928.6
step02_gravity_refstate-mantle.xmf,41,2.47523e-06,1.78976e-06,0,-1.57178e-09,-1.45916e+09,-1.45925e+09,-1.45949e+09,-210.068,-4.23145e-19,0.0136204,-0,0.0136204,-40000,-51155,-0,64937.2,210.068
step02_gravity_refstate-mantle.xmf,42,2.98889e-06,1.97031e-06,0,-1.00473e-06,-1.51684e+09,-1.51698e+09,-1.51724e+09,-134282,0.0307955,0.012026,0,0.0330604,-29351.2,-52940.7,-0,60532.7,134282
step02_gravity_refstate-mantle.xmf,43,3.22943e-06,2.01756e-06,0,-1.10512e-06,-1.53984e+09,-1.54001e+09,-1.54027e+09,-147700,0.0373387,0.011229,0,0.0389907,-27807.5,-53653,-0,60431,147700
step02_gravity_refstate-mantle.xmf,44,3.46744e-06,2.10008e-06,0,-1.19607e-06,-1.55995e+09,-1.56013e+09,-1.56041e+09,-159855,0.0441142,0.0106623,0,0.0453845,-26284.8,-54275.9,-0,60305.6,159855
step02_gravity_refstate-mantle.xmf,45,3.71952e-06,2.20859e-06,0,-1.2682e-06,-1.57898e+09,-1.57918e+09,-1.57948e+09,-169495,0.0510728,0.0101824,0,0.0520779,-24827.3,-54865.8,-0,60221.7,169495
step02_gravity_refstate-mantle.xmf,46,4.01444e-06,2.33679e-06,0,-1.30756e-06,-1.5994e+09,-1.59963e+09,-1.59994e+09,-174756,0.0584653,0.00959871,0,0.059248,-23422.5,-55498.8,-0,60239,174756
step02_gravity_refstate-mantle.xmf,47,4.43031e-06,2.17077e-06,0,-9.59313e-07,-1.64584e+09,-1.64614e+09,-1.64643e+09,-128212,0.0629437,0.00642009,0,0.0632702,-23310.2,-56935.6,-0,61522.6,128212
step02_gravity_refstate-mantle.xmf,48,4.7277e-06,2.05492e-06,0,-4.88148e-07,-1.6974e+09,-1.69775e+09,-1.69803e+09,-65240.9,0.0654805,0.00303678,0,0.0655509,-23362.6,-58530,-0,63020.4,65240.9
step02_gravity_refstate-mantle.xmf,49,4.69822e-06,1.97214e-06,0,1.33064e-08,-1.745e+09,-1.74536e+09,-1.74563e+09,1778.4,0.0622975,-4.86067e-20,0,0.0622975,-24208.2,-60000,-0,64699.6,1778.4
step02_gravity_refstate-mantle.xmf,50,2.74359e-06,1.94789e-06,0,-8.79323e-07,-1.49054e+09,-1.49064e+09,-1.4909e+09,-117521,0.0242333,0.0130458,0,0.0275217,-31023.4,-52126.5,-0,60659.9,117521
step02_gravity_refstate-mantle.xmf,51,2.49275e-06,1.82183e-06,0,-3.6642e-07,-1.46208e+09,-1.46217e+09,-1.46241e+09,-48972,0.00924201,0.0136451,0,0.0164804,-36291.3,-51245.4,-0,62794.5,48972
step02_gravity_refstate-mantle.xmf,52,2.2352e-06,1.90527e-06,0,-1.94186e-07,-1.42543e+09,-1.42547e+09,-1.42572e+09,-25952.9,0.00418775,0.0156017,0,0.016154,-38123,-50111.8,-0,62964.7,25952.9
step02_gravity_refstate-mantle.xmf,53,4.32779e-06,2.48621e-06,0,-1.28789e-06,-1.62213e+09,-1.62237e+09,-1.62271e+09,-172127,0.0664279,0.00879547,0,0.0670077,-22055.7,-56203.3,-0,60376,172127
step02_gravity_refstate-mantle.xmf,54,2.4883e-06,1.95003e-06,0,-7.29346e-07,-1.4624e+09,-1.46247e+09,-1.46273e+09,-97477.1,0.0181308,0.0142516,0,0.0230615,-32732.9,-51255.7,-0,60816.1,97477.1
step02_gravity_refstate-mantle.xmf,55,2.24889e-06,1.98517e-06,0,-5.67511e-07,-1.42946e+09,-1.4295e+09,-1.42976e+09,-75847.8,0.0124106,0.0158403,0,0.0201231,-34494.6,-50236.7,-0,60939.3,75847.8
step02_gravity_refstate-mantle.xmf,56,1.95414e-06,2.01583e-06,0,-2.60564e-09,-1.38767e+09,-1.38766e+09,-1.38793e+09,-348.243,-3.35534e-19,0.0178269,-0,0.0178269,-40000,-48943.8,-0,63209.9,348.243
step02_gravity_refstate-mantle.xmf,57,2.45131e-06,2.19631e-06,0,-1.08784e-06,-1.45934e+09,-1.45937e+09,-1.45967e+09,-145390,0.0260603,0.0156934,0,0.0304207,-29437.8,-51161.5,-0,59026.2,145390
step02_gravity_refstate-mantle.xmf,58,2.6991e-06,2.24391e-06,0,-1.2297e-06,-1.48608e+09,-1.48614e+09,-1.48644e+09,-164349,0.0324893,0.0147526,0,0.0356818,-27847.9,-51989.3,-0,58977.9,164349
step02_gravity_refstate-mantle.xmf,59,2.92335e-06,2.33048e-06,0,-1.35733e-06,-1.50808e+09,-1.50816e+09,-1.50847e+09,-181407,0.0388821,0.0141835,0,0.0413883,-26341.7,-52670.7,-0,58890.5,181407
step02_gravity_refstate-mantle.xmf,60,3.16703e-06,2.4414e-06,0,-1.46798e-06,-1.52959e+09,-1.52969e+09,-1.53001e+09,-196196,0.0456018,0.0136853,0,0.0476111,-24900.8,-53337,-0,58863.3,196196
step02_gravity_refstate-mantle.xmf,61,3.44062e-06,2.58059e-06,0,-1.56215e-06,-1.5511e+09,-1.55121e+09,-1.55156e+09,-208782,0.0528011,0.0132248,0,0.0544321,-23487.6,-54003.5,-0,58890.1,208782
step02_gravity_refstate-mantle.xmf,62,3.7548e-06,2.73879e-06,0,-1.62915e-06,-1.57292e+09,-1.57306e+09,-1.57342e+09,-217736,0.060337,0.0126938,0,0.0616578,-22152.9,-54680.1,-0,58997.2,217736
step02_gravity_refstate-mantle.xmf,63,4.77881e-06,2.3247e-06,0,-8.56839e-07,-1.66852e+09,-1.66885e+09,-1.66916e+09,-114517,0.07077,0.00539476,0,0.0709753,-21950.2,-57639.1,-0,61677.2,114517
step02_gravity_refstate-mantle.xmf,64,4.11776e-06,2.93128e-06,0,-1.66917e-06,-1.59514e+09,-1.5953e+09,-1.5957e+09,-223084,0.0684299,0.0120953,0,0.0694907,-20833.5,-55369.6,-0,59159.3,223084
step02_gravity_refstate-mantle.xmf,65,4.72578e-06,2.66732e-06,0,-1.21426e-06,-1.64622e+09,-1.6465e+09,-1.64685e+09,-162286,0.0748301,0.00776323,0,0.0752317,-20723.3,-56950.8,-0,60604,162286
step02_gravity_refstate-mantle.xmf,66,4.93537e-06,2.1743e-06,0,5.65017e-09,-1.74493e+09,-1.7453e+09,-1.74559e+09,755.146,0.0698615,-3.75144e-20,0,0.0698615,-22638.7,-60000,-0,64128.8,755.146
step02_gravity_refstate-mantle.xmf,67,2.20858e-06,2.17591e-06,0,-9.27786e-07,-1.43048e+09,-1.43048e+09,-1.43077e+09,-123999,0.0200461,0.0168545,0,0.0261901,-31081.7,-50268.3,-0,59101.4,123999
step02_gravity_refstate-mantle.xmf,68,1.97905e-06,2.04516e-06,0,-3.81602e-07,-1.39442e+09,-1.39441e+09,-1.39468e+09,-51001.1,0.00744019,0.0176938,0,0.0191945,-36270.7,-49152.6,-0,61086.3,51001.1
step02_gravity_refstate-mantle.xmf,69,1.68798e-06,2.14389e-06,0,-1.98373e-07,-1.35388e+09,-1.35382e+09,-1.35411e+09,-26512.5,0.00326841,0.0200843,0,0.0203485,-38066.3,-47898.6,-0,61182.7,26512.5
step02_gravity_refstate-mantle.xmf,70,4.52262e-06,3.14806e-06,0,-1.63415e-06,-1.62013e+09,-1.62032e+09,-1.62074e+09,-218404,0.0774163,0.0111474,0,0.0782148,-19524,-56144.8,-0,59442.6,218404
step02_gravity_refstate-mantle.xmf,71,3.63317e-06,3.5403e-06,0,-2.03219e-06,-1.56534e+09,-1.56536e+09,-1.56583e+09,-271602,0.068414,0.0166724,0,0.0704162,-19639.3,-54447.3,-0,57881,271602
step02_gravity_refstate-mantle.xmf,72,5.00675e-06,2.25768e-06,0,-4.03103e-07,-1.71087e+09,-1.71124e+09,-1.71154e+09,-53874.7,0.0728714,0.0023907,0,0.0729106,-21934.5,-58948.6,-0,62897.2,53874.7
step02_gravity_refstate-mantle.xmf,73,3.31273e-06,3.27042e-06,0,-1.93047e-06,-1.54476e+09,-1.54477e+09,-1.5452e+09,-258008,0.0605195,0.0168245,0,0.0628146,-20920.7,-53808.7,-0,57732.6,258008
step02_gravity_refstate-mantle.xmf,74,1.94988e-06,2.18145e-06,0,-7.45248e-07,-1.39927e+09,-1.39924e+09,-1.39953e+09,-99602.5,0.014541,0.0182724,0,0.0233522,-32774.6,-49302.6,-0,59202.3,99602.5
step02_gravity_refstate-mantle.xmf,75,1.72248e-06,2.21277e-06,0,-5.63674e-07,-1.36582e+09,-1.36576e+09,-1.36605e+09,-75335,0.00971619,0.0199741,0,0.0222119,-34485,-48268,-0,59321.3,75335
step02_gravity_refstate-mantle.xmf,76,1.40443e-06,2.25053e-06,0,-4.7216e-09,-1.31605e+09,-1.31594e+09,-1.31624e+09,-631.042,-2.60457e-19,0.0225529,-0,0.0225529,-40000,-46728.6,-0,61510.7,631.042
step02_gravity_refstate-mantle.xmf,77,1.85361e-06,2.44881e-06,0,-1.09444e-06,-1.40018e+09,-1.4001e+09,-1.40043e+09,-146273,0.0208998,0.0199246,0,0.0288754,-29470.2,-49330.8,-0,57463.2,146273
step02_gravity_refstate-mantle.xmf,78,2.0867e-06,2.5003e-06,0,-1.26583e-06,-1.42935e+09,-1.42929e+09,-1.42963e+09,-169178,0.0267455,0.0188758,0,0.0327356,-27905.9,-50233.4,-0,57464.2,169178
step02_gravity_refstate-mantle.xmf,79,2.31381e-06,2.58834e-06,0,-1.42417e-06,-1.45569e+09,-1.45566e+09,-1.456e+09,-190341,0.0329572,0.0181385,0,0.0376189,-26381.2,-51048.9,-0,57462.7,190341
step02_gravity_refstate-mantle.xmf,80,2.51611e-06,2.72216e-06,0,-1.5714e-06,-1.47795e+09,-1.47792e+09,-1.47829e+09,-210018,0.0392199,0.0178022,0,0.0430711,-24911.3,-51738.2,-0,57423.1,210018
step02_gravity_refstate-mantle.xmf,81,2.76657e-06,2.86496e-06,0,-1.69995e-06,-1.50151e+09,-1.50149e+09,-1.50188e+09,-227198,0.0459844,0.0173366,0,0.0491439,-23552.1,-52467.9,-0,57511.6,227198
step02_gravity_refstate-mantle.xmf,82,3.03222e-06,3.04537e-06,0,-1.81913e-06,-1.52386e+09,-1.52386e+09,-1.52426e+09,-243127,0.0531061,0.0170064,0,0.0557626,-22222.6,-53160.6,-0,57618.5,243127
step02_gravity_refstate-mantle.xmf,83,3.90391e-06,3.84685e-06,0,-2.08051e-06,-1.58502e+09,-1.58503e+09,-1.58554e+09,-278061,0.0764884,0.0164953,0,0.0782469,-18430.5,-55057.7,-0,58060.6,278061
step02_gravity_refstate-mantle.xmf,84,5.10414e-06,2.84327e-06,0,-1.05798e-06,-1.66971e+09,-1.67001e+09,-1.67039e+09,-141398,0.0822029,0.00643665,0,0.0824545,-19653.7,-57679.3,-0,60935.8,141398
step02_gravity_refstate-mantle.xmf,85,5.16478e-06,2.52738e-06,0,-6.24284e-07,-1.69864e+09,-1.69899e+09,-1.69933e+09,-83435.6,0.0792364,0.00361313,0,0.0793188,-20592.5,-58572.5,-0,62087,83435.6
step02_gravity_refstate-mantle.xmf,86,5.19601e-06,2.41864e-06,0,1.50455e-08,-1.74485e+09,-1.74523e+09,-1.74555e+09,2010.82,0.0774236,-5.63484e-20,0,0.0774236,-21144.8,-60000,-0,63616.8,2010.82
step02_gravity_refstate-mantle.xmf,87,2.66894e-06,3.92987e-06,0,-2.15368e-06,-1.51607e+09,-1.5159e+09,-1.51643e+09,-287839,0.0588251,0.0222014,0,0.0628753,-19730,-52919.9,-0,56478.2,287839
step02_gravity_refstate-mantle.xmf,88,2.79886e-06,4.36391e-06,0,-2.31136e-06,-1.53198e+09,-1.53177e+09,-1.53235e+09,-308913,0.0657875,0.0233324,0,0.0698026,-18396.4,-53413.3,-0,56492.5,308913
step02_gravity_refstate-mantle.xmf,89,1.62996e-06,2.42099e-06,0,-9.08607e-07,-1.36954e+09,-1.36944e+09,-1.36976e+09,-121435,0.0156079,0.0211821,0,0.0263113,-31091.9,-48382.8,-0,57511.8,121435
step02_gravity_refstate-mantle.xmf,90,1.46034e-06,2.26771e-06,0,-3.70933e-07,-1.33006e+09,-1.32995e+09,-1.33026e+09,-49575.2,0.00573085,0.0220079,0,0.0227418,-36164.8,-47161.7,-0,59431.7,49575.2
step02_gravity_refstate-mantle.xmf,91,1.07748e-06,2.39558e-06,0,-1.99626e-07,-1.27675e+09,-1.27658e+09,-1.2769e+09,-26680,0.00244676,0.0255367,0,0.0256536,-37766.3,-45512.8,-0,59141.4,26680
step02_gravity_refstate-mantle.xmf,92,4.70206e-06,3.54124e-06,0,-1.71965e-06,-1.62779e+09,-1.62794e+09,-1.62842e+09,-229831,0.0840679,0.0117796,0,0.0848892,-18314.3,-56383.4,-0,59283.2,229831
step02_gravity_refstate-mantle.xmf,93,4.94915e-06,3.17174e-06,0,-1.40604e-06,-1.64655e+09,-1.64679e+09,-1.64722e+09,-187918,0.0834325,0.0091299,0,0.0839306,-18952,-56963.8,-0,60033.7,187918
step02_gravity_refstate-mantle.xmf,94,2.47532e-06,3.6105e-06,0,-2.00968e-06,-1.49688e+09,-1.49672e+09,-1.49721e+09,-268593,0.0519137,0.0217979,0,0.0563043,-20996.3,-52324.8,-0,56380.2,268593
step02_gravity_refstate-mantle.xmf,95,3.29178e-06,4.61351e-06,0,-2.38114e-06,-1.56147e+09,-1.5613e+09,-1.56191e+09,-318239,0.0756195,0.021944,0,0.0787391,-17338.7,-54328.3,-0,57028,318239
step02_gravity_refstate-mantle.xmf,96,1.40069e-06,2.41389e-06,0,-7.07624e-07,-1.3379e+09,-1.33776e+09,-1.33808e+09,-94573.9,0.0109869,0.0226412,0,0.0251662,-32759.4,-47403.7,-0,57621.9,94573.9
step02_gravity_refstate-mantle.xmf,97,1.19488e-06,2.43356e-06,0,-5.19577e-07,-1.30363e+09,-1.30347e+09,-1.30379e+09,-69441.5,0.00708042,0.0244681,0,0.025472,-34413.5,-46343.9,-0,57723.9,69441.5
step02_gravity_refstate-mantle.xmf,98,3.67636e-07,2.61916e-06,0,1.44062e-09,-1.17167e+09,-1.17137e+09,-1.17172e+09,192.538,6.91488e-20,0.0335105,0,0.0335105,-40000,-42262.6,-0,58190.5,192.538
step02_gravity_refstate-mantle.xmf,99,8.61138e-07,2.45403e-06,0,-4.06679e-10,-1.24412e+09,-1.24391e+09,-1.24424e+09,-54.3526,1.69719e-19,0.0277981,0,0.0277981,-40000,-44503.5,-0,59837.8,54.3526
step02_gravity_refstate-mantle.xmf,100,5.59824e-07,2.57496e-06,0,-1.21054e-07,-1.20403e+09,-1.20376e+09,-1.20411e+09,-16178.9,0.00105809,0.0310705,0,0.0310885,-38157.5,-43263.5,-0,57686.4,16178.9
step02_gravity_refstate-mantle.xmf,101,1.23315e-06,2.70068e-06,0,-1.02143e-06,-1.34024e+09,-1.34005e+09,-1.34041e+09,-136514,0.0155068,0.0246953,0,0.0291602,-29474.7,-47475.8,-0,55881.2,136514
step02_gravity_refstate-mantle.xmf,102,1.44259e-06,2.75954e-06,0,-1.21107e-06,-1.37162e+09,-1.37144e+09,-1.37181e+09,-161859,0.0206173,0.0235388,0,0.0312913,-27944.2,-48446.4,-0,55927.9,161859
step02_gravity_refstate-mantle.xmf,103,1.65567e-06,2.85313e-06,0,-1.39383e-06,-1.40131e+09,-1.40115e+09,-1.40154e+09,-186285,0.0263526,0.0226744,0,0.0347648,-26421.8,-49365.5,-0,55991.7,186285
step02_gravity_refstate-mantle.xmf,104,1.85089e-06,2.98749e-06,0,-1.56107e-06,-1.42728e+09,-1.42713e+09,-1.42753e+09,-208637,0.0322505,0.0222,0,0.0391527,-24976.5,-50169.3,-0,56042.7,208637
step02_gravity_refstate-mantle.xmf,105,2.04825e-06,3.15784e-06,0,-1.71761e-06,-1.45165e+09,-1.45151e+09,-1.45193e+09,-229558,0.0384802,0.0219273,0,0.0442892,-23593.9,-50923.9,-0,56124.1,229558
step02_gravity_refstate-mantle.xmf,106,2.26159e-06,3.3622e-06,0,-1.86664e-06,-1.47519e+09,-1.47504e+09,-1.47549e+09,-249477,0.0451032,0.0217633,0,0.0500794,-22269.4,-51652.8,-0,56248.9,249477
step02_gravity_refstate-mantle.xmf,107,4.26416e-06,4.1709e-06,0,-2.11209e-06,-1.60334e+09,-1.60336e+09,-1.60391e+09,-282280,0.0842947,0.0161878,0,0.0858349,-17360.6,-55627,-0,58273.1,282280
step02_gravity_refstate-mantle.xmf,108,5.28433e-06,3.26968e-06,0,-1.21368e-06,-1.66861e+09,-1.66888e+09,-1.66932e+09,-162208,0.0890639,0.00747159,0,0.0893768,-18315.9,-57647.7,-0,60487.4,162208
step02_gravity_refstate-mantle.xmf,109,5.47901e-06,2.90525e-06,0,-6.06774e-07,-1.70599e+09,-1.70633e+09,-1.70672e+09,-81095.3,0.087739,0.00348627,0,0.0878082,-19061,-58802.6,-0,61814.8,81095.3
step02_gravity_refstate-mantle.xmf,110,5.45535e-06,2.72829e-06,0,1.09022e-08,-1.74477e+09,-1.74514e+09,-1.7455e+09,1457.08,0.0850011,-5.86769e-20,0,0.0850011,-19722.9,-60000,-0,63158.5,1457.08
