Block Name,Point ID,cauchy_strain_0,cauchy_strain_1,cauchy_strain_2,cauchy_strain_3,cauchy_stress_0,cauchy_stress_1,cauchy_stress_2,cauchy_stress_3,displacement_0,displacement_1,displacement_2,displacement_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,stress_xy
step02_gravity_refstate-mantle.xmf,33,2.49568e-06,3.66869e-06,0,-1.02855e-06,-1.28189e+09,-1.28173e+09,-1.28222e+09,-137466,0.0351717,0.040864,0,0.0539158,-28048.6,-45684.2,-0,53607.5,137466
step02_gravity_refstate-mantle.xmf,34,3.70284e-06,2.98191e-06,0,-9.81956e-07,-1.35048e+09,-1.35057e+09,-1.35097e+09,-131238,0.0390394,0.0287416,0,0.0484784,-29977.5,-47809.1,-0,56430.1,131238
step02_gravity_refstate-mantle.xmf,35,5.25461e-06,2.02426e-06,0,-6.07796e-07,-1.46945e+09,-1.46988e+09,-1.47015e+09,-81231.9,0.034534,0.0146934,0,0.0375299,-33440.3,-51492,-0,61397.8,81231.9
step02_gravity_refstate-mantle.xmf,36,6.04911e-06,1.60082e-06,0,-3.43971e-07,-1.56188e+09,-1.56248e+09,-1.56269e+09,-45971.7,0.0296738,0.00853033,0,0.0308756,-35082,-54351.7,-0,64690.4,45971.7
step02_gravity_refstate-mantle.xmf,37,6.6172e-06,1.3165e-06,0,-4.09134e-08,-1.69271e+09,-1.69342e+09,-1.69359e+09,-5468.07,0.0105702,0.00215777,0,0.0107882,-38401,-58396,-0,69890.8,5468.07
step02_gravity_refstate-mantle.xmf,38,6.66168e-06,1.3486e-06,0,1.30376e-08,-1.74463e+09,-1.74534e+09,-1.74552e+09,1742.47,9.90335e-19,-2.85083e-20,0,9.90745e-19,-40000,-60000,-0,72111,1742.47
step02_gravity_refstate-mantle.xmf,39,1.725e-06,4.10185e-06,0,-9.7567e-07,-1.24572e+09,-1.2454e+09,-1.24595e+09,-130398,0.031557,0.0496897,0,0.0588635,-26801.9,-44562.8,-0,52001.8,130398
step02_gravity_refstate-mantle.xmf,40,2.23493e-06,3.01849e-06,0,-1.69451e-07,-1.2077e+09,-1.20759e+09,-1.20799e+09,-22647.2,0.00460018,0.0315907,0,0.0319239,-37964.5,-43388.9,-0,57653.3,22647.2
step02_gravity_refstate-mantle.xmf,41,2.12895e-06,3.12857e-06,0,-3.43837e-07,-1.20774e+09,-1.2076e+09,-1.20802e+09,-45953.8,0.00970118,0.0332811,0,0.0346662,-35641.5,-43389.8,-0,56151.5,45953.8
step02_gravity_refstate-mantle.xmf,42,2.06849e-06,3.2806e-06,0,-5.39542e-07,-1.21717e+09,-1.21701e+09,-1.21744e+09,-72109.7,0.0153276,0.035439,0,0.0386116,-33282.5,-43681.1,-0,54915.9,72109.7
step02_gravity_refstate-mantle.xmf,43,1.6173e-06,3.60717e-06,0,-6.14636e-07,-1.20069e+09,-1.20043e+09,-1.20091e+09,-82146.1,0.0175952,0.0412743,0,0.0448683,-31211,-43170,-0,53270.8,82146.1
step02_gravity_refstate-mantle.xmf,44,3.25202e-06,3.3671e-06,0,-1.07352e-06,-1.32756e+09,-1.32754e+09,-1.32799e+09,-143476,0.0415727,0.0350311,0,0.0543642,-28333.4,-47099.2,-0,54964.7,143476
step02_gravity_refstate-mantle.xmf,45,2.71452e-06,3.79056e-06,0,-1.1091e-06,-1.30308e+09,-1.30293e+09,-1.30344e+09,-148231,0.0421495,0.0427876,0,0.0600612,-26771.9,-46340.4,-0,53517.9,148231
step02_gravity_refstate-mantle.xmf,46,1.17956e-06,4.55777e-06,0,-9.26203e-07,-1.23198e+09,-1.23153e+09,-1.23214e+09,-123787,0.0313882,0.0595299,0,0.067298,-25043.5,-44136,-0,50746.1,123787
step02_gravity_refstate-mantle.xmf,47,2.21679e-06,4.20573e-06,0,-1.09681e-06,-1.28443e+09,-1.28416e+09,-1.28473e+09,-146589,0.0421454,0.0511591,0,0.0662834,-25299.9,-45762.1,-0,52290.1,146589
step02_gravity_refstate-mantle.xmf,48,4.90727e-06,2.32573e-06,0,-7.83333e-07,-1.43927e+09,-1.43962e+09,-1.43993e+09,-104692,0.0408364,0.0184978,0,0.0448306,-31752.3,-50558.4,-0,59702.3,104692
step02_gravity_refstate-mantle.xmf,49,4.51644e-06,2.67643e-06,0,-9.37366e-07,-1.41042e+09,-1.41066e+09,-1.41102e+09,-125279,0.0458022,0.0232785,0,0.0513782,-30084.7,-49665.4,-0,58066.7,125279
step02_gravity_refstate-mantle.xmf,50,5.82017e-06,1.80873e-06,0,-4.99513e-07,-1.53077e+09,-1.53131e+09,-1.53155e+09,-66759.9,0.0375636,0.0109874,0,0.0391376,-33531.4,-53389.7,-0,63046.1,66759.9
step02_gravity_refstate-mantle.xmf,51,6.58288e-06,1.37474e-06,0,-1.12435e-07,-1.6748e+09,-1.6755e+09,-1.67568e+09,-15026.9,0.0229431,0.00303668,0,0.0231432,-36509.6,-57842.6,-0,68401.1,15026.9
step02_gravity_refstate-mantle.xmf,52,6.42099e-06,1.50489e-06,0,-2.4563e-07,-1.6259e+09,-1.62655e+09,-1.62676e+09,-32828.5,0.0327981,0.00552286,0,0.0332598,-34875.8,-56331.3,-0,66253.6,32828.5
step02_gravity_refstate-mantle.xmf,53,6.67212e-06,1.38879e-06,0,1.44193e-08,-1.74462e+09,-1.74533e+09,-1.74551e+09,1927.14,0.0162628,-4.1756e-20,0,0.0162628,-37559.4,-60000,-0,70786.4,1927.14
step02_gravity_refstate-mantle.xmf,54,1.24931e-06,3.91205e-06,0,-6.614e-07,-1.19282e+09,-1.19247e+09,-1.19299e+09,-88396.2,0.019224,0.0470181,0,0.0507963,-29421.8,-42925.1,-0,52040.5,88396.2
step02_gravity_refstate-mantle.xmf,55,9.65679e-07,4.2063e-06,0,-7.09787e-07,-1.19279e+09,-1.19236e+09,-1.19292e+09,-94863,0.021095,0.052792,0,0.0568507,-27748.1,-42923.2,-0,51111.2,94863
step02_gravity_refstate-mantle.xmf,56,1.82608e-06,3.15286e-06,0,-1.56613e-09,-1.1694e+09,-1.16922e+09,-1.16964e+09,-209.314,-2.67811e-19,0.0347648,-0,0.0347648,-40000,-42203.5,-0,58147.6,209.314
step02_gravity_refstate-mantle.xmf,57,1.73518e-06,4.63354e-06,0,-1.03378e-06,-1.26975e+09,-1.26937e+09,-1.26998e+09,-138164,0.0417581,0.060661,0,0.0736444,-23837.2,-45306.6,-0,51194.8,138164
step02_gravity_refstate-mantle.xmf,58,7.2963e-07,4.95474e-06,0,-8.44354e-07,-1.22312e+09,-1.22255e+09,-1.22322e+09,-112848,0.0307515,0.0690725,0,0.0756086,-23588.8,-43860.2,-0,49801.1,112848
step02_gravity_refstate-mantle.xmf,59,2.1109e-07,5.36222e-06,0,-6.87661e-07,-1.21155e+09,-1.21086e+09,-1.21157e+09,-91905.9,0.0283818,0.0800242,0,0.0849081,-22253.4,-43500.3,-0,48862,91905.9
step02_gravity_refstate-mantle.xmf,60,1.14856e-06,5.08363e-06,0,-9.06074e-07,-1.25224e+09,-1.25171e+09,-1.25239e+09,-121097,0.0393007,0.0719103,0,0.081949,-22465.1,-44762.8,-0,50083.8,121097
step02_gravity_refstate-mantle.xmf,61,5.68791e-07,4.5693e-06,0,-6.99736e-07,-1.18926e+09,-1.18873e+09,-1.18934e+09,-93519.8,0.021796,0.0606067,0,0.0644068,-26045,-42812.3,-0,50112.2,93519.8
step02_gravity_refstate-mantle.xmf,62,3.77579e-07,5.56462e-06,0,-6.93925e-07,-1.22955e+09,-1.22886e+09,-1.2296e+09,-92743,0.0338562,0.0855112,0,0.0919696,-21168.2,-44058.1,-0,48879.6,92743
step02_gravity_refstate-mantle.xmf,63,4.09035e-06,3.06579e-06,0,-1.05459e-06,-1.3836e+09,-1.38374e+09,-1.38415e+09,-140946,0.0493913,0.0291135,0,0.0573332,-28459.4,-48835.1,-0,56522.6,140946
step02_gravity_refstate-mantle.xmf,64,5.54915e-06,2.08588e-06,0,-6.70099e-07,-1.50044e+09,-1.5009e+09,-1.50118e+09,-89558.7,0.0453088,0.0142222,0,0.0474885,-31838.9,-52451.5,-0,61358.5,89558.7
step02_gravity_refstate-mantle.xmf,65,6.24904e-06,1.67766e-06,0,-3.77859e-07,-1.59085e+09,-1.59146e+09,-1.59168e+09,-50500.8,0.0405924,0.00777849,0,0.0413309,-33476.6,-55247.9,-0,64598.9,50500.8
step02_gravity_refstate-mantle.xmf,66,1.52621e-06,3.30184e-06,0,-1.79901e-07,-1.15277e+09,-1.15253e+09,-1.15297e+09,-24043.7,0.00543709,0.0378403,0,0.0382289,-36617.5,-41688.2,-0,55486.4,24043.7
step02_gravity_refstate-mantle.xmf,67,1.57049e-06,3.24656e-06,0,-8.37647e-08,-1.14969e+09,-1.14946e+09,-1.1499e+09,-11195.2,0.00258977,0.037035,0,0.0371254,-38381.4,-41593.2,-0,56596.2,11195.2
step02_gravity_refstate-mantle.xmf,68,1.38732e-06,3.44213e-06,0,-2.89564e-07,-1.15502e+09,-1.15475e+09,-1.15521e+09,-38700.3,0.00870407,0.0400611,0,0.0409958,-34485.2,-41757.2,-0,54156.2,38700.3
step02_gravity_refstate-mantle.xmf,69,1.13632e-06,3.65691e-06,0,-3.65434e-07,-1.15313e+09,-1.1528e+09,-1.15329e+09,-48840.3,0.0111516,0.0438325,0,0.0452288,-32468,-41697.8,-0,52847.7,48840.3
step02_gravity_refstate-mantle.xmf,70,7.6791e-07,3.94882e-06,0,-3.96453e-07,-1.14807e+09,-1.14765e+09,-1.14818e+09,-52985.9,0.0125931,0.0493545,0,0.0509358,-30470.8,-41539.8,-0,51517.2,52985.9
step02_gravity_refstate-mantle.xmf,71,8.606e-08,4.97217e-06,0,-6.23549e-07,-1.18312e+09,-1.18247e+09,-1.18313e+09,-83337.3,0.021079,0.070156,0,0.0732543,-24425.6,-42620.5,-0,49123.5,83337.3
step02_gravity_refstate-mantle.xmf,72,-8.14222e-07,5.82153e-06,0,-3.71501e-07,-1.18018e+09,-1.1793e+09,-1.18007e+09,-49651.1,0.0192306,0.0934789,0,0.0954365,-21257,-42525.8,-0,47542.7,49651.1
step02_gravity_refstate-mantle.xmf,73,-5.07698e-07,5.41485e-06,0,-4.57518e-07,-1.1737e+09,-1.17291e+09,-1.17363e+09,-61147.2,0.0185411,0.0818107,0,0.0838854,-22874.4,-42326.6,-0,48112.2,61147.2
step02_gravity_refstate-mantle.xmf,74,3.6357e-06,3.48175e-06,0,-1.12387e-06,-1.35902e+09,-1.35904e+09,-1.3595e+09,-150205,0.0516094,0.0360443,0,0.0629501,-26898.9,-48073.8,-0,55087.6,150205
step02_gravity_refstate-mantle.xmf,75,3.17118e-06,3.91459e-06,0,-1.13968e-06,-1.33747e+09,-1.33737e+09,-1.3379e+09,-152318,0.052767,0.0440678,0,0.0687483,-25394.5,-47406.3,-0,53779.5,152318
step02_gravity_refstate-mantle.xmf,76,2.6977e-06,4.35888e-06,0,-1.10082e-06,-1.31858e+09,-1.31836e+09,-1.31894e+09,-147124,0.0529724,0.0532383,0,0.0751025,-23950.3,-46820.6,-0,52590.8,147124
step02_gravity_refstate-mantle.xmf,77,2.15733e-06,4.81511e-06,0,-1.00409e-06,-1.29862e+09,-1.29826e+09,-1.29891e+09,-134196,0.051403,0.0639432,0,0.0820427,-22592.3,-46201.6,-0,51429.6,134196
step02_gravity_refstate-mantle.xmf,78,1.51642e-06,5.29423e-06,0,-8.4116e-07,-1.27684e+09,-1.27634e+09,-1.27704e+09,-112421,0.0478356,0.076762,0,0.0904469,-21265.1,-45525.8,-0,50247.5,112421
step02_gravity_refstate-mantle.xmf,79,7.77401e-07,5.78587e-06,0,-6.07938e-07,-1.25426e+09,-1.25359e+09,-1.25436e+09,-81250.9,0.042321,0.091704,0,0.100998,-19976.5,-44824.5,-0,49074.4,81250.9
step02_gravity_refstate-mantle.xmf,80,-4.16845e-07,6.05939e-06,0,-3.93506e-07,-1.20772e+09,-1.20686e+09,-1.20767e+09,-52592.1,0.0269266,0.10119,0,0.104712,-19880.3,-43379.8,-0,47718.3,52592.1
step02_gravity_refstate-mantle.xmf,81,5.22286e-06,2.4259e-06,0,-8.32311e-07,-1.47016e+09,-1.47053e+09,-1.47086e+09,-111238,0.0518373,0.0184547,0,0.0550243,-30147.7,-51514.8,-0,59688,111238
step02_gravity_refstate-mantle.xmf,82,4.85313e-06,2.80984e-06,0,-9.64342e-07,-1.44145e+09,-1.44172e+09,-1.4421e+09,-128884,0.0567931,0.0236866,0,0.0615346,-28530.6,-50626.6,-0,58112.3,128884
step02_gravity_refstate-mantle.xmf,83,6.06747e-06,1.91495e-06,0,-5.23374e-07,-1.56223e+09,-1.56278e+09,-1.56304e+09,-69948.9,0.049071,0.0103607,0,0.0501529,-31880.6,-54363.2,-0,63021.7,69948.9
step02_gravity_refstate-mantle.xmf,84,6.52371e-06,1.63282e-06,0,-2.60804e-07,-1.6416e+09,-1.64225e+09,-1.64247e+09,-34856.5,0.0434488,0.00525055,0,0.0437649,-33289.4,-56817.3,-0,65851.2,34856.5
step02_gravity_refstate-mantle.xmf,85,6.6447e-06,1.53332e-06,0,-1.3924e-07,-1.6885e+09,-1.68918e+09,-1.68939e+09,-18609.4,0.0382813,0.00271896,0,0.0383778,-34214,-58266.6,-0,67569.2,18609.4
step02_gravity_refstate-mantle.xmf,86,6.69099e-06,1.51154e-06,0,6.50996e-09,-1.74461e+09,-1.7453e+09,-1.7455e+09,870.056,0.0318247,-4.04685e-20,0,0.0318247,-35231.4,-60000,-0,69579.1,870.056
step02_gravity_refstate-mantle.xmf,87,-1.60245e-06,6.60049e-06,0,4.7155e-08,-1.17787e+09,-1.17677e+09,-1.17765e+09,6302.27,0.0153517,0.119986,0,0.120964,-18688,-42451.1,-0,46382.5,6302.27
step02_gravity_refstate-mantle.xmf,88,-1.04168e-07,6.28037e-06,0,-2.98898e-07,-1.22987e+09,-1.22902e+09,-1.22986e+09,-39947.7,0.034326,0.108935,0,0.114215,-18744.7,-44066.8,-0,47887.8,39947.7
step02_gravity_refstate-mantle.xmf,89,3.87704e-07,4.25916e-06,0,-3.99366e-07,-1.14509e+09,-1.14457e+09,-1.14514e+09,-53375.3,0.0132909,0.0555669,0,0.0571343,-28676.3,-41445.8,-0,50399.2,53375.3
step02_gravity_refstate-mantle.xmf,90,-1.63219e-08,4.60264e-06,0,-3.81503e-07,-1.14435e+09,-1.14374e+09,-1.14435e+09,-50987.8,0.0135345,0.0628729,0,0.0643132,-26923.3,-41421.3,-0,49402.3,50987.8
step02_gravity_refstate-mantle.xmf,91,1.08422e-06,3.37011e-06,0,1.10279e-08,-1.09821e+09,-1.0979e+09,-1.09835e+09,1473.88,6.86813e-19,0.0419751,0,0.0419751,-40000,-40000,-0,56568.5,1473.88
step02_gravity_refstate-mantle.xmf,92,1.02817e-06,3.41903e-06,0,-3.77323e-08,-1.09821e+09,-1.09789e+09,-1.09835e+09,-5042.92,0.00242072,0.0427018,0,0.0427704,-37707.6,-40000,-0,54971.4,5042.92
step02_gravity_refstate-mantle.xmf,93,-4.81654e-07,4.97736e-06,0,-3.1129e-07,-1.14217e+09,-1.14144e+09,-1.1421e+09,-41603.9,0.0127552,0.0716157,0,0.0727427,-25268.8,-41351.6,-0,48461,41603.9
step02_gravity_refstate-mantle.xmf,94,-4.75277e-07,6.99562e-06,0,3.59775e-07,-1.2305e+09,-1.2295e+09,-1.23044e+09,48083.9,0.0339559,0.137072,0,0.141216,-16544.8,-44085.5,-0,47087.8,48083.9
step02_gravity_refstate-mantle.xmf,95,3.71521e-07,6.5423e-06,0,-3.45616e-08,-1.25064e+09,-1.24982e+09,-1.25069e+09,-4619.16,0.042323,0.117755,0,0.12513,-17652.9,-44712.1,-0,48070.7,4619.16
step02_gravity_refstate-mantle.xmf,96,-1.00298e-06,6.78048e-06,0,1.06297e-07,-1.20674e+09,-1.2057e+09,-1.20661e+09,14206.6,0.0248475,0.12778,0,0.130174,-17580,-43347.4,-0,46776.7,14206.6
step02_gravity_refstate-mantle.xmf,97,1.46949e-07,7.28212e-06,0,7.99533e-07,-1.25287e+09,-1.25192e+09,-1.25289e+09,106858,0.0437539,0.147457,0,0.153811,-15552.9,-44781.3,-0,47405.3,106858
step02_gravity_refstate-mantle.xmf,98,-1.36023e-06,7.49667e-06,0,9.10625e-07,-1.21112e+09,-1.20993e+09,-1.21093e+09,121705,0.0240459,0.160604,0,0.162394,-15340.9,-43482,-0,46108.9,121705
step02_gravity_refstate-mantle.xmf,99,4.43861e-06,3.2311e-06,0,-1.05563e-06,-1.41402e+09,-1.41418e+09,-1.41461e+09,-141085,0.0602106,0.03009,0,0.0673106,-26975.8,-49777.6,-0,56617.1,141085
step02_gravity_refstate-mantle.xmf,100,5.82383e-06,2.22474e-06,0,-6.76781e-07,-1.53191e+09,-1.53239e+09,-1.53268e+09,-90451.7,0.0567852,0.0138857,0,0.0584583,-30240.4,-53425.7,-0,61390.5,90451.7
step02_gravity_refstate-mantle.xmf,101,6.41784e-06,1.82466e-06,0,-3.70108e-07,-1.61914e+09,-1.61976e+09,-1.62e+09,-49465,0.0516693,0.00705617,0,0.0521489,-31902.1,-56123.5,-0,64556.9,49465
step02_gravity_refstate-mantle.xmf,102,-1.53229e-06,6.26985e-06,0,-5.35122e-08,-1.16731e+09,-1.16627e+09,-1.16711e+09,-7151.9,0.01379,0.108069,0,0.108946,-19965.3,-42124.6,-0,46616.4,7151.9
step02_gravity_refstate-mantle.xmf,103,-1.81137e-06,7.22188e-06,0,5.73228e-07,-1.19125e+09,-1.19005e+09,-1.19101e+09,76611.9,0.0167177,0.14737,0,0.148315,-16436.6,-42864.7,-0,45908,76611.9
step02_gravity_refstate-mantle.xmf,104,8.75813e-07,3.5418e-06,0,-7.30008e-08,-1.09824e+09,-1.09788e+09,-1.09835e+09,-9756.56,0.00450246,0.0447847,0,0.0450105,-35524.6,-40000,-0,53497.6,9756.56
step02_gravity_refstate-mantle.xmf,105,3.32766e-07,3.97782e-06,0,-1.02819e-07,-1.09832e+09,-1.09783e+09,-1.09836e+09,-13741.7,0.00704441,0.0527018,0,0.0531705,-31466.4,-40000,-0,50893.4,13741.7
step02_gravity_refstate-mantle.xmf,106,6.39813e-07,3.7279e-06,0,-9.30198e-08,-1.09827e+09,-1.09786e+09,-1.09836e+09,-12432.1,0.00608182,0.0481301,0,0.0485128,-33445.9,-40000,-0,52140.4,12432.1
step02_gravity_refstate-mantle.xmf,107,-4.74894e-08,4.26108e-06,0,-6.28252e-08,-1.09838e+09,-1.0978e+09,-1.09837e+09,-8396.59,0.00731428,0.0584991,0,0.0589546,-29581.4,-40000,-0,49750,8396.59
step02_gravity_refstate-mantle.xmf,108,-1.01605e-06,5.38345e-06,0,-1.78537e-07,-1.1386e+09,-1.13774e+09,-1.13846e+09,-23861.4,0.0108423,0.0820667,0,0.0827798,-23676.8,-41238.8,-0,47552.4,23861.4
step02_gravity_refstate-mantle.xmf,109,-1.56383e-06,5.80822e-06,0,-1.15692e-08,-1.13689e+09,-1.1359e+09,-1.13668e+09,-1546.22,0.00844579,0.0939974,0,0.0943761,-22122.8,-41183.4,-0,46749.2,1546.22
step02_gravity_refstate-mantle.xmf,110,-4.15429e-07,7.70532e-06,0,1.35529e-06,-1.23958e+09,-1.23849e+09,-1.23952e+09,181135,0.0372542,0.169534,0,0.173579,-14473.1,-44368,-0,46668.9,181135
