Block Name,Point ID,cauchy_strain_0,cauchy_strain_1,cauchy_strain_2,cauchy_strain_3,cauchy_stress_0,cauchy_stress_1,cauchy_stress_2,cauchy_stress_3,displacement_0,displacement_1,displacement_2,displacement_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,stress_xy
step02_gravity_refstate-mantle.xmf,24,1.7073e-06,2.10317e-06,0,-3.11816e-07,-1.5992e+09,-1.59915e+09,-1.59943e+09,-41674.3,0.0153437,0.00963686,0,0.018119,-30504.4,-55476.6,-0,63310.1,41674.3
step02_gravity_refstate-mantle.xmf,25,2.0432e-06,2.24614e-06,0,-3.27083e-07,-1.65877e+09,-1.65874e+09,-1.65904e+09,-43714.6,0.0256014,0.0060879,0,0.0263153,-25738.1,-57319.3,-0,62832.7,43714.6
step02_gravity_refstate-mantle.xmf,26,1.62859e-06,2.07364e-06,0,-2.69279e-07,-1.58758e+09,-1.58752e+09,-1.5878e+09,-35989.1,0.0123632,0.0102787,0,0.016078,-32155.7,-55117.2,-0,63811.4,35989.1
step02_gravity_refstate-mantle.xmf,27,1.57037e-06,2.04407e-06,0,-2.0199e-07,-1.57452e+09,-1.57446e+09,-1.57473e+09,-26996,0.00869123,0.0110089,0,0.0140262,-34329.1,-54713.3,-0,64591.3,26996
step02_gravity_refstate-mantle.xmf,28,1.41188e-06,2.02238e-06,0,-2.96699e-10,-1.53094e+09,-1.53086e+09,-1.53113e+09,-39.6538,-2.43538e-19,0.0136391,-0,0.0136391,-40000,-53365.9,-0,66692.8,39.6538
step02_gravity_refstate-mantle.xmf,29,1.66016e-06,2.14547e-06,0,-4.07357e-07,-1.57323e+09,-1.57317e+09,-1.57345e+09,-54443.2,0.0167848,0.0114633,0,0.0203258,-29258.6,-54674.2,-0,62010.8,54443.2
step02_gravity_refstate-mantle.xmf,30,1.77723e-06,2.18566e-06,0,-4.30312e-07,-1.5951e+09,-1.59504e+09,-1.59533e+09,-57511.2,0.020016,0.0101951,0,0.0224628,-27747.1,-55350.5,-0,61915.9,57511.2
step02_gravity_refstate-mantle.xmf,31,1.88521e-06,2.24581e-06,0,-4.61613e-07,-1.61056e+09,-1.61051e+09,-1.61081e+09,-61694.6,0.0234209,0.00937934,0,0.0252291,-26147.8,-55829,-0,61648.9,61694.6
step02_gravity_refstate-mantle.xmf,32,2.17152e-06,2.2894e-06,0,-1.83702e-07,-1.702e+09,-1.70198e+09,-1.70229e+09,-24551.8,0.0278274,0.00311266,0,0.0280009,-25058.7,-58655.6,-0,63784.2,24551.8
step02_gravity_refstate-mantle.xmf,33,2.15133e-06,2.30664e-06,0,4.33735e-09,-1.74552e+09,-1.7455e+09,-1.74581e+09,579.686,0.0263691,-4.27285e-20,0,0.0263691,-25857.2,-60000,-0,65334.5,579.686
step02_gravity_refstate-mantle.xmf,34,1.5448e-06,2.11608e-06,0,-3.73949e-07,-1.54905e+09,-1.54897e+09,-1.54925e+09,-49978.2,0.0136265,0.0128787,0,0.0187494,-30824.3,-53926.3,-0,62114.3,49978.2
step02_gravity_refstate-mantle.xmf,35,1.42989e-06,2.0354e-06,0,-1.51589e-07,-1.53378e+09,-1.5337e+09,-1.53397e+09,-20259.9,0.00526333,0.0135139,0,0.0145027,-36296.4,-53453.8,-0,64612.2,20259.9
step02_gravity_refstate-mantle.xmf,36,1.31451e-06,2.03881e-06,0,-8.41426e-08,-1.49642e+09,-1.49632e+09,-1.49659e+09,-11245.7,0.0024373,0.0158224,0,0.016009,-38139.4,-52298.9,-0,64728.6,11245.7
step02_gravity_refstate-mantle.xmf,37,2.00097e-06,2.31422e-06,0,-4.78127e-07,-1.62622e+09,-1.62618e+09,-1.62649e+09,-63901.6,0.0267749,0.00853474,0,0.0281023,-24689.6,-56313.8,-0,61488.4,63901.6
step02_gravity_refstate-mantle.xmf,38,2.13706e-06,2.30961e-06,0,-3.40379e-07,-1.66559e+09,-1.66556e+09,-1.66587e+09,-45491.6,0.0284827,0.00575929,0,0.0290591,-24437.7,-57530.7,-0,62505.8,45491.6
step02_gravity_refstate-mantle.xmf,39,1.43297e-06,2.08865e-06,0,-3.15323e-07,-1.52603e+09,-1.52594e+09,-1.52622e+09,-42143,0.0103646,0.0142029,0,0.0175826,-32647,-53214.4,-0,62430.7,42143
step02_gravity_refstate-mantle.xmf,40,1.33399e-06,2.0731e-06,0,-2.51577e-07,-1.49779e+09,-1.49769e+09,-1.49797e+09,-33623.2,0.00729527,0.0158837,0,0.0174789,-34466.1,-52341.6,-0,62670.2,33623.2
step02_gravity_refstate-mantle.xmf,41,1.1935e-06,2.0544e-06,0,-7.55144e-10,-1.45941e+09,-1.4593e+09,-1.45957e+09,-100.925,-2.04066e-19,0.0181452,-0,0.0181452,-40000,-51155,-0,64937.2,100.925
step02_gravity_refstate-mantle.xmf,42,1.44059e-06,2.18857e-06,0,-4.82967e-07,-1.51716e+09,-1.51706e+09,-1.51735e+09,-64548.6,0.0148436,0.0152058,0,0.0212497,-29351.2,-52940.7,-0,60532.7,64548.6
step02_gravity_refstate-mantle.xmf,43,1.55622e-06,2.23023e-06,0,-5.31134e-07,-1.54019e+09,-1.5401e+09,-1.5404e+09,-70986.1,0.0179951,0.0139323,0,0.0227582,-27807.5,-53653,-0,60431,70986.1
step02_gravity_refstate-mantle.xmf,44,1.6706e-06,2.28652e-06,0,-5.7473e-07,-1.56032e+09,-1.56024e+09,-1.56055e+09,-76812.6,0.0212581,0.0128704,0,0.0248506,-26284.8,-54275.9,-0,60305.6,76812.6
step02_gravity_refstate-mantle.xmf,45,1.79168e-06,2.35449e-06,0,-6.09259e-07,-1.57939e+09,-1.57931e+09,-1.57963e+09,-81427.5,0.0246086,0.0118828,0,0.0273273,-24827.3,-54865.8,-0,60221.7,81427.5
step02_gravity_refstate-mantle.xmf,46,1.93327e-06,2.43315e-06,0,-6.28031e-07,-1.59984e+09,-1.59978e+09,-1.6001e+09,-83936.4,0.0281672,0.0107794,0,0.0301594,-23422.5,-55498.8,-0,60239,83936.4
step02_gravity_refstate-mantle.xmf,47,2.13302e-06,2.39162e-06,0,-4.60746e-07,-1.64632e+09,-1.64628e+09,-1.6466e+09,-61578.7,0.0303201,0.00734205,0,0.0311963,-23310.2,-56935.6,-0,61522.6,61578.7
step02_gravity_refstate-mantle.xmf,48,2.27588e-06,2.3783e-06,0,-2.34457e-07,-1.6979e+09,-1.69789e+09,-1.6982e+09,-31335.1,0.0315391,0.00353254,0,0.0317364,-23362.6,-58530,-0,63020.4,31335.1
step02_gravity_refstate-mantle.xmf,49,2.2618e-06,2.37736e-06,0,6.39106e-09,-1.74549e+09,-1.74548e+09,-1.7458e+09,854.165,0.0300062,-4.9954e-20,0,0.0300062,-24208.2,-60000,-0,64699.6,854.165
step02_gravity_refstate-mantle.xmf,50,1.32263e-06,2.15618e-06,0,-4.22752e-07,-1.49083e+09,-1.49072e+09,-1.491e+09,-56500.8,0.0116825,0.0166975,0,0.0203786,-31023.4,-52126.5,-0,60659.9,56500.8
step02_gravity_refstate-mantle.xmf,51,1.20195e-06,2.07222e-06,0,-1.76202e-07,-1.46234e+09,-1.46222e+09,-1.4625e+09,-23549.4,0.00445624,0.0180491,0,0.0185911,-36291.3,-51245.4,-0,62794.5,23549.4
