Block Name,Point ID,cauchy_strain_0,cauchy_strain_1,cauchy_strain_2,cauchy_strain_3,cauchy_stress_0,cauchy_stress_1,cauchy_stress_2,cauchy_stress_3,displacement_0,displacement_1,displacement_2,displacement_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,stress_xy
step02_gravity_refstate-mantle.xmf,24,2.08614e-06,2.38033e-06,0,-4.23104e-07,-1.3787e+09,-1.37866e+09,-1.37898e+09,-56547.9,0.017795,0.0254278,0,0.031036,-31674.4,-48668.7,-0,58068.1,56547.9
step02_gravity_refstate-mantle.xmf,25,2.77499e-06,2.06139e-06,0,-2.16932e-07,-1.49896e+09,-1.49905e+09,-1.49933e+09,-28992.9,0.0136205,0.0155627,0,0.0206812,-35087.1,-52387.2,-0,63051.8,28992.9
step02_gravity_refstate-mantle.xmf,26,3.22246e-06,1.94258e-06,0,-3.73098e-08,-1.63329e+09,-1.63347e+09,-1.63372e+09,-4986.46,0.00540572,0.00688136,0,0.00875071,-38318.4,-56539.5,-0,68300.9,4986.46
step02_gravity_refstate-mantle.xmf,27,3.1361e-06,1.96642e-06,0,-9.88934e-08,-1.59794e+09,-1.59809e+09,-1.59836e+09,-13217.1,0.01046,0.00913518,0,0.0138875,-36657.2,-55446.8,-0,66468.8,13217.1
step02_gravity_refstate-mantle.xmf,28,3.28474e-06,1.95571e-06,0,3.50448e-10,-1.67153e+09,-1.67171e+09,-1.67197e+09,46.8373,-7.49969e-20,0.00454901,-0,0.00454901,-40000,-57721,-0,70226.2,46.8373
step02_gravity_refstate-mantle.xmf,29,1.41833e-06,2.39292e-06,0,-1.67018e-07,-1.25931e+09,-1.25918e+09,-1.2595e+09,-22322,0.00502774,0.0314925,0,0.0318913,-36513.2,-44976.3,-0,57931.7,22322
step02_gravity_refstate-mantle.xmf,30,1.34309e-06,2.38066e-06,0,-2.8481e-09,-1.2409e+09,-1.24076e+09,-1.24108e+09,-380.648,-2.401e-19,0.0322292,-0,0.0322292,-40000,-44407.1,-0,59766.1,380.648
step02_gravity_refstate-mantle.xmf,31,1.01078e-06,2.75113e-06,0,-3.96844e-07,-1.23592e+09,-1.23569e+09,-1.23606e+09,-53038.2,0.0120244,0.0383464,0,0.0401874,-30084.6,-44252,-0,53510,53038.2
step02_gravity_refstate-mantle.xmf,32,9.51951e-07,2.8579e-06,0,-4.41468e-07,-1.23971e+09,-1.23946e+09,-1.23984e+09,-59002.2,0.0137198,0.0400981,0,0.0423803,-28631.9,-44368.9,-0,52805.2,59002.2
step02_gravity_refstate-mantle.xmf,33,1.25736e-06,2.82811e-06,0,-5.12143e-07,-1.28223e+09,-1.28202e+09,-1.28239e+09,-68447.9,0.0176974,0.0372829,0,0.04127,-28048.6,-45684.2,-0,53607.5,68447.9
step02_gravity_refstate-mantle.xmf,34,1.85866e-06,2.54066e-06,0,-4.90125e-07,-1.35091e+09,-1.35082e+09,-1.35116e+09,-65505.2,0.0195951,0.0290633,0,0.035052,-29977.5,-47809.1,-0,56430.1,65505.2
step02_gravity_refstate-mantle.xmf,35,2.63269e-06,2.15721e-06,0,-3.04002e-07,-1.47e+09,-1.47007e+09,-1.47035e+09,-40629.9,0.0173027,0.0180128,0,0.0249768,-33440.3,-51492,-0,61397.8,40629.9
step02_gravity_refstate-mantle.xmf,36,3.02907e-06,2.01901e-06,0,-1.72198e-07,-1.5625e+09,-1.56264e+09,-1.56291e+09,-23014.3,0.0148587,0.0115554,0,0.0188231,-35082,-54351.7,-0,64690.4,23014.3
step02_gravity_refstate-mantle.xmf,37,3.31234e-06,1.98079e-06,0,-2.04685e-08,-1.69337e+09,-1.69355e+09,-1.69381e+09,-2735.61,0.00529106,0.00323312,0,0.00620067,-38401,-58396,-0,69890.8,2735.61
step02_gravity_refstate-mantle.xmf,38,3.33448e-06,2.0379e-06,0,6.51306e-09,-1.74529e+09,-1.74546e+09,-1.74573e+09,870.471,4.95695e-19,-4.16325e-20,0,4.9744e-19,-40000,-60000,-0,72111,870.471
step02_gravity_refstate-mantle.xmf,39,8.73887e-07,3.01458e-06,0,-4.84694e-07,-1.24599e+09,-1.24571e+09,-1.24611e+09,-64779.3,0.0159178,0.0427832,0,0.0456484,-26801.9,-44562.8,-0,52001.8,64779.3
step02_gravity_refstate-mantle.xmf,40,1.12847e-06,2.4456e-06,0,-8.45854e-08,-1.20798e+09,-1.20781e+09,-1.20813e+09,-11304.8,0.00232241,0.0349067,0,0.0349839,-37964.5,-43388.9,-0,57653.3,11304.8
step02_gravity_refstate-mantle.xmf,41,1.07573e-06,2.50032e-06,0,-1.71611e-07,-1.20802e+09,-1.20783e+09,-1.20816e+09,-22935.8,0.00489874,0.0357459,0,0.03608,-35641.5,-43389.8,-0,56151.5,22935.8
step02_gravity_refstate-mantle.xmf,42,1.04564e-06,2.5833e-06,0,-2.69114e-07,-1.21745e+09,-1.21724e+09,-1.21759e+09,-35967.1,0.00773721,0.036542,0,0.0373522,-33282.5,-43681.1,-0,54915.9,35967.1
step02_gravity_refstate-mantle.xmf,43,8.21159e-07,2.73249e-06,0,-3.06353e-07,-1.20094e+09,-1.20068e+09,-1.20105e+09,-40944.1,0.00889924,0.0399267,0,0.0409064,-31211,-43170,-0,53270.8,40944.1
step02_gravity_refstate-mantle.xmf,44,1.63363e-06,2.71456e-06,0,-5.35311e-07,-1.32796e+09,-1.32782e+09,-1.32818e+09,-71544.3,0.0208801,0.0329359,0,0.0389969,-28333.4,-47099.2,-0,54964.7,71544.3
step02_gravity_refstate-mantle.xmf,45,1.36544e-06,2.90621e-06,0,-5.52134e-07,-1.30344e+09,-1.30324e+09,-1.30363e+09,-73792.8,0.0211894,0.0375768,0,0.0431394,-26771.9,-46340.4,-0,53517.9,73792.8
step02_gravity_refstate-mantle.xmf,46,6.02452e-07,3.23023e-06,0,-4.58471e-07,-1.23222e+09,-1.23187e+09,-1.2323e+09,-61274.7,0.0158616,0.0480955,0,0.0506435,-25043.5,-44136,-0,50746.1,61274.7
step02_gravity_refstate-mantle.xmf,47,1.11712e-06,3.09827e-06,0,-5.44688e-07,-1.28476e+09,-1.28449e+09,-1.28491e+09,-72797.5,0.0212083,0.0423297,0,0.0473455,-25299.9,-45762.1,-0,52290.1,72797.5
step02_gravity_refstate-mantle.xmf,48,2.45932e-06,2.28369e-06,0,-3.91729e-07,-1.43981e+09,-1.43983e+09,-1.44013e+09,-52354.6,0.0204665,0.0209666,0,0.0292998,-31752.3,-50558.4,-0,59702.3,52354.6
step02_gravity_refstate-mantle.xmf,49,2.26411e-06,2.43584e-06,0,-4.686e-07,-1.41093e+09,-1.4109e+09,-1.41123e+09,-62628.4,0.0229635,0.0243394,0,0.0334623,-30084.7,-49665.4,-0,58066.7,62628.4
step02_gravity_refstate-mantle.xmf,50,2.91489e-06,2.098e-06,0,-2.50083e-07,-1.53138e+09,-1.53149e+09,-1.53177e+09,-33423.6,0.0188125,0.0139411,0,0.023415,-33531.4,-53389.7,-0,63046.1,33423.6
step02_gravity_refstate-mantle.xmf,51,3.29534e-06,1.99549e-06,0,-5.63002e-08,-1.67546e+09,-1.67563e+09,-1.6759e+09,-7524.52,0.0114849,0.00439983,0,0.0122988,-36509.6,-57842.6,-0,68401.1,7524.52
step02_gravity_refstate-mantle.xmf,52,3.21474e-06,2.02154e-06,0,-1.23044e-07,-1.62655e+09,-1.62671e+09,-1.62698e+09,-16444.8,0.0164198,0.00758909,0,0.0180888,-34875.8,-56331.3,-0,66253.6,16444.8
step02_gravity_refstate-mantle.xmf,53,3.33979e-06,2.05779e-06,0,7.20101e-09,-1.74529e+09,-1.74546e+09,-1.74573e+09,962.415,0.00814042,-5.63113e-20,0,0.00814042,-37559.4,-60000,-0,70786.4,962.415
step02_gravity_refstate-mantle.xmf,54,6.38148e-07,2.8776e-06,0,-3.29259e-07,-1.19304e+09,-1.19274e+09,-1.19312e+09,-44005.4,0.00973909,0.0430125,0,0.0441013,-29421.8,-42925.1,-0,52040.5,44005.4
step02_gravity_refstate-mantle.xmf,55,4.97124e-07,3.02362e-06,0,-3.52672e-07,-1.19299e+09,-1.19266e+09,-1.19306e+09,-47134.6,0.0106977,0.0458873,0,0.0471178,-27748.1,-42923.2,-0,51111.2,47134.6
step02_gravity_refstate-mantle.xmf,56,9.24937e-07,2.48221e-06,0,-7.77808e-10,-1.16965e+09,-1.16944e+09,-1.16977e+09,-103.954,-1.3582e-19,0.0375871,-0,0.0375871,-40000,-42203.5,-0,58147.6,103.954
step02_gravity_refstate-mantle.xmf,57,8.76839e-07,3.29966e-06,0,-5.11404e-07,-1.27005e+09,-1.26972e+09,-1.27017e+09,-68349.2,0.0210362,0.0475169,0,0.0519652,-23837.2,-45306.6,-0,51194.8,68349.2
step02_gravity_refstate-mantle.xmf,58,3.78648e-07,3.42025e-06,0,-4.15697e-07,-1.22332e+09,-1.22291e+09,-1.22337e+09,-55557.9,0.0155682,0.0531128,0,0.0553474,-23588.8,-43860.2,-0,49801.1,55557.9
step02_gravity_refstate-mantle.xmf,59,1.21164e-07,3.61278e-06,0,-3.35206e-07,-1.21171e+09,-1.21124e+09,-1.21173e+09,-44800.2,0.0144125,0.0589106,0,0.060648,-22253.4,-43500.3,-0,48862,44800.2
step02_gravity_refstate-mantle.xmf,60,5.84813e-07,3.50939e-06,0,-4.45068e-07,-1.25249e+09,-1.2521e+09,-1.25257e+09,-59483.3,0.0198337,0.0536573,0,0.0572056,-22465.1,-44762.8,-0,50083.8,59483.3
step02_gravity_refstate-mantle.xmf,61,2.99939e-07,3.20086e-06,0,-3.46553e-07,-1.18943e+09,-1.18905e+09,-1.18947e+09,-46316.7,0.0110751,0.04988,0,0.0510947,-26045,-42812.3,-0,50112.2,46316.7
step02_gravity_refstate-mantle.xmf,62,2.02451e-07,3.72913e-06,0,-3.35701e-07,-1.22974e+09,-1.22927e+09,-1.22977e+09,-44866.4,0.0171479,0.0611173,0,0.0634774,-21168.2,-44058.1,-0,48879.6,44866.4
step02_gravity_refstate-mantle.xmf,63,2.05115e-06,2.60898e-06,0,-5.26882e-07,-1.38408e+09,-1.384e+09,-1.38435e+09,-70417.7,0.0247733,0.0281492,0,0.0374979,-28459.4,-48835.1,-0,56522.6,70417.7
step02_gravity_refstate-mantle.xmf,64,2.77963e-06,2.21218e-06,0,-3.35532e-07,-1.50103e+09,-1.5011e+09,-1.5014e+09,-44843.8,0.0226957,0.0166615,0,0.028155,-31838.9,-52451.5,-0,61358.5,44843.8
step02_gravity_refstate-mantle.xmf,65,3.12905e-06,2.07985e-06,0,-1.89338e-07,-1.59149e+09,-1.59163e+09,-1.59191e+09,-25305,0.0203242,0.0100743,0,0.022684,-33476.6,-55247.9,-0,64598.9,25305
step02_gravity_refstate-mantle.xmf,66,7.75711e-07,2.54307e-06,0,-8.99122e-08,-1.15299e+09,-1.15276e+09,-1.1531e+09,-12016.8,0.0027605,0.0395837,0,0.0396798,-36617.5,-41688.2,-0,55486.4,12016.8
step02_gravity_refstate-mantle.xmf,67,7.97715e-07,2.51322e-06,0,-4.18857e-08,-1.14992e+09,-1.14969e+09,-1.15002e+09,-5598.03,0.00131496,0.0392692,0,0.0392912,-38381.4,-41593.2,-0,56596.2,5598.03
step02_gravity_refstate-mantle.xmf,68,7.06666e-07,2.61447e-06,0,-1.4464e-07,-1.15524e+09,-1.15498e+09,-1.15533e+09,-19331.2,0.00442095,0.0406249,0,0.0408648,-34485.2,-41757.2,-0,54156.2,19331.2
step02_gravity_refstate-mantle.xmf,69,5.81887e-07,2.71953e-06,0,-1.82412e-07,-1.15333e+09,-1.15305e+09,-1.15341e+09,-24379.4,0.00567189,0.0425532,0,0.0429295,-32468,-41697.8,-0,52847.7,24379.4
step02_gravity_refstate-mantle.xmf,70,3.98812e-07,2.8603e-06,0,-1.97679e-07,-1.14824e+09,-1.14792e+09,-1.1483e+09,-26419.9,0.00642223,0.0454408,0,0.0458924,-30470.8,-41539.8,-0,51517.2,26419.9
step02_gravity_refstate-mantle.xmf,71,6.04168e-08,3.3955e-06,0,-3.07013e-07,-1.18326e+09,-1.18281e+09,-1.18327e+09,-41032.2,0.0107466,0.054812,0,0.0558556,-24425.6,-42620.5,-0,49123.5,41032.2
step02_gravity_refstate-mantle.xmf,72,-3.85115e-07,3.81292e-06,0,-1.7563e-07,-1.18026e+09,-1.1797e+09,-1.1802e+09,-23473,0.00988599,0.0665188,0,0.0672494,-21257,-42525.8,-0,47542.7,23473
step02_gravity_refstate-mantle.xmf,73,-2.33616e-07,3.60662e-06,0,-2.22254e-07,-1.17379e+09,-1.17328e+09,-1.17376e+09,-29704.2,0.00951338,0.060886,0,0.0616247,-22874.4,-42326.6,-0,48112.2,29704.2
step02_gravity_refstate-mantle.xmf,74,1.82379e-06,2.79722e-06,0,-5.60911e-07,-1.35947e+09,-1.35934e+09,-1.35971e+09,-74965.8,0.0258984,0.0324145,0,0.0414901,-26898.9,-48073.8,-0,55087.6,74965.8
step02_gravity_refstate-mantle.xmf,75,1.59135e-06,2.99634e-06,0,-5.67827e-07,-1.33789e+09,-1.3377e+09,-1.3381e+09,-75890,0.0264939,0.0371125,0,0.0455989,-25394.5,-47406.3,-0,53779.5,75890
step02_gravity_refstate-mantle.xmf,76,1.35433e-06,3.20329e-06,0,-5.46928e-07,-1.31897e+09,-1.31872e+09,-1.31915e+09,-73096.9,0.0266135,0.0422876,0,0.0499651,-23950.3,-46820.6,-0,52590.8,73096.9
step02_gravity_refstate-mantle.xmf,77,1.08415e-06,3.41514e-06,0,-4.96299e-07,-1.29897e+09,-1.29866e+09,-1.29911e+09,-66330.4,0.0258483,0.0482541,0,0.0547412,-22592.3,-46201.6,-0,51429.6,66330.4
step02_gravity_refstate-mantle.xmf,78,7.64438e-07,3.63637e-06,0,-4.11448e-07,-1.27714e+09,-1.27676e+09,-1.27724e+09,-54990,0.0240896,0.055323,0,0.0603403,-21265.1,-45525.8,-0,50247.5,54990
step02_gravity_refstate-mantle.xmf,79,3.97144e-07,3.86206e-06,0,-2.90172e-07,-1.2545e+09,-1.25403e+09,-1.25455e+09,-38781.5,0.0213653,0.0634654,0,0.0669652,-19976.5,-44824.5,-0,49074.4,38781.5
step02_gravity_refstate-mantle.xmf,80,-1.90829e-07,3.95491e-06,0,-1.81624e-07,-1.20785e+09,-1.20729e+09,-1.20782e+09,-24274,0.0137292,0.0695758,0,0.0709174,-19880.3,-43379.8,-0,47718.3,24274
step02_gravity_refstate-mantle.xmf,81,2.6166e-06,2.35787e-06,0,-4.16781e-07,-1.47073e+09,-1.47076e+09,-1.47108e+09,-55702.8,0.0259719,0.0198541,0,0.0326913,-30147.7,-51514.8,-0,59688,55702.8
step02_gravity_refstate-mantle.xmf,82,2.43164e-06,2.52689e-06,0,-4.82846e-07,-1.442e+09,-1.44198e+09,-1.44232e+09,-64532.4,0.0284622,0.0234674,0,0.0368892,-28530.6,-50626.6,-0,58112.3,64532.4
step02_gravity_refstate-mantle.xmf,83,3.03853e-06,2.17537e-06,0,-2.6238e-07,-1.56286e+09,-1.56298e+09,-1.56327e+09,-35067.1,0.0245723,0.0124491,0,0.027546,-31880.6,-54363.2,-0,63021.7,35067.1
step02_gravity_refstate-mantle.xmf,84,3.26632e-06,2.09734e-06,0,-1.30773e-07,-1.64226e+09,-1.64242e+09,-1.6427e+09,-17477.8,0.0217517,0.00683115,0,0.0227992,-33289.4,-56817.3,-0,65851.2,17477.8
step02_gravity_refstate-mantle.xmf,85,3.32657e-06,2.08493e-06,0,-6.97807e-08,-1.68917e+09,-1.68934e+09,-1.68962e+09,-9326.19,0.0191632,0.00368287,0,0.0195139,-34214,-58266.6,-0,67569.2,9326.19
step02_gravity_refstate-mantle.xmf,86,3.3495e-06,2.11861e-06,0,3.25521e-09,-1.74528e+09,-1.74544e+09,-1.74573e+09,435.058,0.0159304,-4.95218e-20,0,0.0159304,-35231.4,-60000,-0,69579.1,435.058
step02_gravity_refstate-mantle.xmf,87,-7.73778e-07,4.19418e-06,0,4.20563e-08,-1.17789e+09,-1.17722e+09,-1.17778e+09,5620.83,0.00801284,0.0798016,0,0.0802029,-18688,-42451.1,-0,46382.5,5620.83
step02_gravity_refstate-mantle.xmf,88,-3.86063e-08,4.08567e-06,0,-1.29734e-07,-1.23004e+09,-1.22949e+09,-1.23004e+09,-17338.9,0.0174144,0.0727911,0,0.0748452,-18744.7,-44066.8,-0,47887.8,17338.9
step02_gravity_refstate-mantle.xmf,89,2.10008e-07,3.01171e-06,0,-1.98731e-07,-1.14523e+09,-1.14485e+09,-1.14526e+09,-26560.3,0.00679976,0.0486148,0,0.049088,-28676.3,-41445.8,-0,50399.2,26560.3
